Customer ID,Priority Level,Time of arrival,Number of people at arrival,Which 10 min interval in day,Which day in week,Time of start of service,Departure time,Wait time,
7986,1,12307.7,12,78,1,12308.2,12312,0.497807,
7987,1,12309.1,13,78,1,12339.1,12355.9,29.9543,
7988,1,12309.5,14,78,1,12326.2,12330,16.6637,
7989,0,12310.6,14,79,1,12323.5,12339.3,12.9272,
7990,1,12310.6,15,79,1,12329.8,12336.4,19.2647,
7991,1,12311.3,16,79,1,12312.3,12315.4,1.02533,
7992,0,12313.7,16,79,1,12314.5,12318.7,0.846881,
7993,1,12314.1,16,79,1,12317.4,12318.7,3.24927,
7994,1,12314.9,15,79,1,12316.5,12323.3,1.62708,
7995,1,12315.8,14,79,1,12317.2,12322.9,1.41319,
7996,1,12316.3,15,79,1,12324.7,12328.1,8.44686,
7997,0,12316.4,16,79,1,12316.5,12330.2,0.151267,
7998,1,12316.6,17,79,1,12317.3,12348.3,0.705827,
7999,1,12316.8,18,79,1,12321.4,12331,4.62883,
8000,1,12317.2,18,79,1,12332.5,12333.6,15.2422,
8001,0,12318.9,17,79,1,12331.8,12342.7,12.885,
8002,1,12320.1,18,80,1,12321.2,12327.5,1.04812,
8003,1,12326.3,16,80,1,12326.7,12330.3,0.389722,
8004,1,12328.2,14,80,1,12332.1,12332.9,3.87662,
8005,1,12328.9,15,80,1,12344.9,12356.7,16.0759,
8006,1,12329.9,14,80,1,12330.7,12339.2,0.791905,
8007,1,12330.6,12,81,1,12333.8,12341.7,3.20607,
8008,1,12332.8,12,81,1,12335.4,12338.6,2.54135,
8009,1,12333.6,12,81,1,12337.4,12344.8,3.71166,
8010,1,12336.8,11,81,1,12342,12344,5.2312,
8011,0,12338.5,12,81,1,12345.4,12349.2,6.8658,
8012,0,12338.7,12,81,1,12354.4,12355.9,15.7301,
8013,1,12342,9,82,1,12349.9,12350.4,7.86115,
8014,0,12343.8,9,82,1,12353.7,12354.9,9.89631,
8015,1,12344.5,9,82,1,12345.9,12361.2,1.36656,
8016,0,12345.5,9,82,1,12354.2,12358.6,8.72037,
8017,1,12347,10,82,1,12347.3,12350.6,0.265765,
8018,0,12348,11,82,1,12353.8,12355.3,5.80668,
8019,1,12350.2,10,83,1,12357.7,12365.9,7.43863,
8020,0,12351,9,83,1,12354.5,12369.9,3.46038,
8021,0,12351.2,10,83,1,12355.7,12357.9,4.56944,
8022,1,12353.6,11,83,1,12354.2,12368.9,0.535727,
8023,0,12353.7,12,83,1,12360.7,12364.8,6.96344,
8024,1,12360.5,6,84,1,12361.7,12364.9,1.18763,
8025,0,12361.6,6,84,1,12363,12365.4,1.45673,
8026,1,12363.9,7,84,1,12367,12377.5,3.14289,
8027,0,12363.9,8,84,1,12364.1,12372.2,0.219489,
8028,0,12368,5,84,1,12379.4,12384.3,11.4357,
8029,1,12368.1,6,84,1,12374.5,12381.7,6.37313,
8030,1,12370.6,5,85,1,12374.4,12376.5,3.75631,
8031,1,12373.3,5,85,1,12390.2,12394.4,16.8572,
8032,0,12373.5,6,85,1,12379.5,12380.6,5.95246,
8033,0,12374.9,7,85,1,12377.5,12381.8,2.66749,
8034,1,12378.5,6,85,1,12396.6,12409.3,18.0676,
8035,1,12381,6,86,1,12390.5,12399.7,9.52643,
8036,1,12382.8,5,86,1,12384.8,12390.3,2.035,
8037,0,12383.8,6,86,1,12384.3,12390.6,0.479315,
8038,1,12384.3,7,86,1,12386,12393.8,1.78959,
8039,0,12384.4,7,86,1,12384.9,12390.3,0.502342,
8040,1,12385.6,8,86,1,12390.9,12402.1,5.37862,
8041,1,12395.7,4,87,1,12404.8,12405.5,9.05754,
8042,1,12395.9,5,87,1,12399.4,12399.5,3.45132,
8043,1,12399.2,6,87,1,12410.5,12414.4,11.3858,
8044,0,12401,5,88,1,12407.1,12412,6.05246,
8045,1,12401.7,6,88,1,12403.8,12419.1,2.14136,
8046,0,12407.5,5,88,1,12414.9,12417.2,7.42913,
8047,0,12409.7,5,88,1,12411.1,12413.6,1.46629,
8048,1,12411.3,6,89,1,12432.4,12434.2,21.141,
8049,1,12413.4,6,89,1,12414.1,12420.9,0.752193,
8050,1,12413.9,6,89,1,12415.7,12419.9,1.81133,
8051,1,12415.3,6,89,1,12420.3,12422.8,4.99367,
8052,0,12417.9,6,89,1,12423.1,12426.9,5.20399,
8053,1,12419,7,89,1,12421.6,12423.8,2.58589,
8054,0,12425.8,3,90,1,12442.2,12442.8,16.3916,
8055,1,12427.6,3,90,1,12443.1,12454.1,15.5273,
8056,1,12430.5,4,91,1,12442.3,12442.5,11.8586,
8057,1,12430.9,5,91,1,12444.8,12446.9,13.8844,
8058,0,12433.5,6,91,1,12435.5,12439.7,1.96702,
8059,1,12433.8,7,91,1,12442,12445.2,8.25443,
8060,1,12434,8,91,1,12441.3,12448.2,7.27393,
8061,1,12434.3,8,91,1,12452.1,12490.6,17.7468,
8062,1,12436,9,91,1,12456.1,12464.8,20.0785,
8063,1,12436.9,10,91,1,12442.3,12454.9,5.48263,
8064,1,12437.5,11,91,1,12450.3,12451.9,12.8337,
8065,1,12437.7,12,91,1,12441.1,12444.6,3.42913,
8066,0,12443.8,10,92,1,12452.7,12455.4,8.86362,
8067,0,12447.6,8,92,1,12469.3,12471.8,21.7137,
8068,1,12449.3,8,92,1,12466.3,12478.6,17.0309,
8069,1,12450.8,9,93,1,12451.9,12454.2,1.14487,
8070,1,12452.2,9,93,1,12454.6,12454.8,2.46712,
8071,1,12456.2,5,93,1,12456.3,12466.5,0.139018,
8072,0,12456.2,6,93,1,12486.4,12517.5,30.2079,
8073,1,12458.6,7,93,1,12462.2,12463.9,3.53826,
8074,0,12463.4,8,94,1,12467.4,12484.8,4.0275,
8075,1,12465.6,7,94,1,12495.5,12497.6,29.9543,
8076,1,12465.8,8,94,1,12469.2,12484.8,3.42913,
8077,1,12467.9,8,94,1,12470.1,12478.3,2.21449,
8078,0,12473.2,8,95,1,12477.4,12491.7,4.23176,
8079,1,12473.4,9,95,1,12480,12484.4,6.64636,
8080,1,12473.4,10,95,1,12486,12507.6,12.5516,
8081,1,12473.5,11,95,1,12491.1,12492.7,17.5453,
8082,1,12474.7,12,95,1,12477.2,12485.5,2.51319,
8083,1,12475,13,95,1,12483.7,12486.9,8.73452,
8084,1,12476.3,14,95,1,12492.3,12492.4,16.0045,
8085,1,12479.4,13,95,1,12485.2,12487.5,5.87209,
8086,0,12479.9,14,95,1,12495.7,12507.1,15.7971,
8087,1,12480.4,15,96,1,12487.3,12499.4,6.89969,
8088,1,12481.3,16,96,1,12481.4,12487.6,0.0518372,
8089,1,12482,17,96,1,12494.9,12498.7,12.8781,
8090,1,12483,18,96,1,12489.4,12500.2,6.43963,
8091,1,12483.7,19,96,1,12486.4,12509.7,2.67286,
8092,1,12484,20,96,1,12497.6,12505.9,13.6656,
8093,1,12484,21,96,1,12488.7,12500.5,4.68079,
8094,1,12488.5,15,96,1,12492.6,12494.3,4.09066,
8095,1,12489.9,16,96,1,12492.4,12496.7,2.49559,
8096,1,12492.4,15,97,1,12492.6,12499.5,0.188624,
8097,1,12492.6,15,97,1,12507.2,12508,14.651,
8098,0,12493.2,15,97,1,12500,12509.2,6.75942,
8099,1,12495.4,15,97,1,12497,12508,1.58082,
8100,1,12498.5,14,97,1,12506.1,12512.8,7.63456,
8101,1,12501.9,10,98,1,12513.8,12522.2,11.9,
8102,1,12505.5,11,98,1,12508.2,12510.2,2.72073,
8103,1,12506.6,11,98,1,12520,12523.2,13.342,
8104,0,12509.2,8,98,1,12509.2,12510.7,0.0588505,
8105,1,12510.9,5,99,1,12529.3,12530.7,18.4255,
8106,1,12515.3,5,99,1,12519.3,12520.4,4.00694,
8107,0,12516.3,6,99,1,12530.2,12533.2,13.8658,
8108,1,12517,7,99,1,12517.9,12522.6,0.843121,
8109,1,12519.1,7,99,1,12521.9,12522.9,2.74158,
8110,1,12519.8,8,99,1,12527.9,12532.1,8.13584,
8111,1,12520.2,9,100,1,12522.2,12522.3,2.06946,
8112,1,12521,9,100,1,12522.8,12523.7,1.78959,
8113,1,12523.3,5,100,1,12523.6,12526.1,0.245446,
8114,1,12531.6,3,101,1,12533.3,12546.5,1.76537,
8115,1,12533.6,2,101,1,12534.7,12536.8,1.14487,
8116,0,12536.7,3,101,1,12556.8,12564,20.1278,
8117,1,12537,3,101,1,12540.6,12544.3,3.63114,
8118,1,12539.7,4,101,1,12543.7,12545.3,3.9591,
8119,1,12540.4,5,102,1,12550,12551.2,9.66318,
8120,1,12541.5,6,102,1,12557.2,12563.1,15.7672,
8121,0,12545.4,5,102,1,12548.9,12551,3.46038,
8122,0,12545.9,6,102,1,12550.4,12572.3,4.52845,
8123,0,12547.8,6,102,1,12556.6,12577.9,8.81238,
8124,1,12550,7,102,1,12552.5,12556.7,2.54135,
8125,0,12550.5,8,103,1,12556.8,12557.1,6.31046,
8126,0,12552.2,7,103,1,12579.3,12580.1,27.0868,
8127,1,12552.4,8,103,1,12560.2,12568.1,7.83896,
8128,1,12552.6,9,103,1,12555,12560.9,2.39051,
8129,0,12553.2,10,103,1,12556.7,12564.2,3.46038,
8130,1,12558.8,9,103,1,12586.4,12603,27.5946,
8131,1,12559.6,10,103,1,12560.6,12561.2,0.93087,
8132,1,12560.7,11,104,1,12566.2,12584.9,5.51548,
8133,0,12560.9,12,104,1,12567.8,12572.7,6.90212,
8134,1,12564.1,9,104,1,12566.8,12566.8,2.64353,
8135,1,12564.5,9,104,1,12566.2,12566.3,1.72302,
8136,0,12567.3,8,104,1,12575.3,12578.8,7.99051,
8137,1,12567.9,9,104,1,12569.5,12581.8,1.60522,
8138,0,12568.4,9,104,1,12575.8,12578.5,7.4087,
8139,1,12568.6,10,104,1,12575.6,12575.9,6.97828,
8140,1,12570.1,11,105,1,12572.1,12575,2.0172,
8141,1,12570.3,12,105,1,12589.2,12589.8,18.889,
8142,1,12570.7,13,105,1,12572.6,12584.3,1.85287,
8143,1,12571.6,14,105,1,12572.8,12573.3,1.19405,
8144,1,12574,12,105,1,12586.7,12594.7,12.6989,
8145,1,12576.5,11,105,1,12593.5,12594,16.9472,
8146,1,12577.2,12,105,1,12585.7,12588.4,8.53436,
8147,1,12578.6,11,105,1,12584,12589.5,5.30716,
8148,1,12581,10,106,1,12584.1,12589.9,3.02756,
8149,1,12581.4,11,106,1,12593.8,12594.3,12.373,
8150,1,12583.1,11,106,1,12589.6,12596.7,6.51681,
8151,1,12584.3,12,106,1,12589.8,12593.2,5.51548,
8152,0,12584.7,12,106,1,12594.5,12614.6,9.86871,
8153,1,12586.6,12,106,1,12587.9,12589.5,1.35966,
8154,1,12587.4,13,106,1,12593,12597.2,5.67148,
8155,1,12589.1,13,106,1,12596.8,12597.4,7.69971,
8156,1,12590.8,10,107,1,12607.9,12618.8,17.1342,
8157,0,12591.4,11,107,1,12606.9,12620.1,15.5172,
8158,1,12592.2,12,107,1,12596.9,12599,4.69385,
8159,1,12593.6,12,107,1,12601,12601,7.3768,
8160,0,12594,12,107,1,12595.1,12597.3,1.082,
8161,1,12594.6,12,107,1,12595.1,12598.1,0.483514,
8162,1,12595.8,12,107,1,12620.8,12622.7,24.9976,
8163,1,12599,8,107,1,12599.9,12605.6,0.952973,
8164,0,12600.3,8,108,1,12614.5,12618.7,14.1795,
8165,1,12606.4,6,108,1,12641.2,12651.5,34.7604,
8166,1,12606.6,7,108,1,12609,12615.5,2.44027,
8167,1,12608.2,8,108,1,12641.5,12652.1,33.2385,
8168,0,12609.7,9,108,1,12613,12616.2,3.24174,
8169,1,12612,10,109,1,12630.9,12651.7,18.889,
8170,1,12613.4,11,109,1,12626.4,12640.3,12.9282,
8171,1,12614.6,11,109,1,12622.4,12631.5,7.78967,
8172,1,12617.6,10,109,1,12626.1,12635,8.46769,
8173,0,12620.6,8,110,1,12620.9,12624.6,0.280481,
8174,0,12622.8,8,110,1,12624.4,12626.6,1.60177,
8175,1,12623.3,9,110,1,12624.9,12632.9,1.62708,
8176,1,12624.1,10,110,1,12658.8,12687.5,34.7604,
8177,1,12624.5,11,110,1,12630.3,12631.7,5.76065,
8178,0,12631.7,8,111,1,12633.1,12643,1.42994,
8179,1,12632.7,9,111,1,12632.9,12635.9,0.182113,
8180,0,12632.9,9,111,1,12649.6,12654.1,16.6883,
8181,1,12633.7,10,111,1,12647.2,12650.5,13.5109,
8182,0,12634.1,11,111,1,12642.7,12645.5,8.69128,
8183,0,12634.3,12,111,1,12645.4,12652.2,11.1434,
8184,1,12636.6,11,111,1,12637.5,12643.9,0.913907,
8185,0,12637.5,12,111,1,12653.3,12667.6,15.8639,
8186,1,12638.6,13,111,1,12644.9,12646.3,6.29039,
8187,1,12640.8,13,112,1,12642.2,12643.4,1.36656,
8188,0,12641.9,14,112,1,12642,12645.7,0.158137,
8189,1,12645.6,11,112,1,12650.5,12659.5,4.8998,
8190,1,12646.2,11,112,1,12652.9,12668,6.68242,
8191,1,12647.4,11,112,1,12657.6,12665.8,10.1977,
8192,1,12648.4,12,112,1,12649.9,12650.8,1.41319,
8193,1,12649.6,13,112,1,12652.4,12670.6,2.81826,
8194,1,12650,14,113,1,12652.3,12657.7,2.23351,
8195,0,12650.4,15,113,1,12672.6,12674.3,22.1841,
8196,1,12651,14,113,1,12652.5,12656.9,1.48471,
8197,1,12652.1,12,113,1,12652.7,12658.6,0.548679,
8198,0,12652.1,13,113,1,12662.5,12669,10.4133,
8199,1,12653.8,13,113,1,12655.2,12658.7,1.32748,
8200,1,12654.1,14,113,1,12657,12666.6,2.91032,
8201,1,12654.9,14,113,1,12654.9,12656.1,0.0184647,
8202,0,12655.5,15,113,1,12658.9,12660.3,3.39966,
8203,1,12655.9,16,113,1,12659.7,12664.8,3.7877,
8204,1,12661.8,10,114,1,12667.6,12671.1,5.77621,
8205,1,12663.5,11,114,1,12664.1,12679.8,0.619975,
8206,1,12663.6,12,114,1,12664.4,12680.2,0.725015,
8207,1,12664.9,12,114,1,12670.6,12685.4,5.69928,
8208,1,12666.8,11,114,1,12672.1,12673.6,5.39468,
8209,1,12667.7,11,114,1,12670.6,12670.7,2.96236,
8210,1,12669.3,10,114,1,12676,12686.2,6.74095,
8211,1,12669.6,11,114,1,12672.3,12682.1,2.66289,
8212,0,12671.4,9,115,1,12679.9,12707.9,8.4904,
8213,0,12672,10,115,1,12684.7,12684.7,12.6734,
8214,1,12673,11,115,1,12685.5,12686.7,12.5069,
8215,1,12674.8,10,115,1,12676.5,12678.8,1.7143,
8216,1,12675.3,11,115,1,12676.5,12676.5,1.19405,
8217,1,12677.2,11,115,1,12680.6,12680.7,3.42913,
8218,0,12678.8,12,115,1,12681.9,12684.4,3.10728,
8219,1,12680.7,10,116,1,12681.4,12682.2,0.690143,
8220,0,12684.9,6,116,1,12691.7,12692.6,6.79512,
8221,1,12685,7,116,1,12688,12689.2,2.9526,
8222,0,12687.7,4,116,1,12696.3,12704.1,8.54454,
8223,1,12687.8,5,116,1,12690.7,12691.6,2.90072,
8224,1,12688.8,6,116,1,12693.4,12695.3,4.58999,
8225,1,12689.5,6,116,1,12699.3,12705.7,9.80929,
8226,1,12690.1,7,117,1,12692.4,12695.2,2.33113,
8227,1,12690.8,8,117,1,12693.5,12703,2.71104,
8228,0,12692.9,7,117,1,12708.7,12713.3,15.7301,
8229,0,12693.3,8,117,1,12698.7,12721.9,5.43755,
8230,1,12693.5,9,117,1,12696,12698.3,2.45864,
8231,1,12695.2,9,117,1,12719.3,12720.4,24.0552,
8232,0,12697.2,9,117,1,12698.5,12699.1,1.35072,
8233,0,12699.2,8,117,1,12700.3,12710.7,1.10063,
8234,1,12699.6,9,117,1,12704.8,12721.8,5.277,
8235,1,12700.7,10,118,1,12700.7,12707.8,0.0184647,
8236,1,12703.5,10,118,1,12706.5,12709,3.0486,
8237,0,12704,11,118,1,12707.6,12712.2,3.62264,
8238,1,12705.1,11,118,1,12705.2,12709.4,0.102489,
8239,1,12706,11,118,1,12710.5,12742.1,4.49857,
8240,1,12708.8,10,118,1,12718.4,12719.5,9.69614,
8241,1,12710.6,9,119,1,12710.7,12726.1,0.0583716,
8242,1,12711.6,9,119,1,12715.6,12723.9,4.00694,
8243,0,12713.2,9,119,1,12714.8,12756.4,1.63888,
8244,1,12716.9,9,119,1,12722.6,12727.4,5.62273,
8245,0,12717.9,10,119,1,12725.8,12739.1,7.9241,
8246,1,12718.2,11,119,1,12722.4,12725,4.17299,
8247,1,12720,11,120,1,12730.6,12755.9,10.5705,
8248,1,12724,8,120,1,12724.9,12726.7,0.876318,
8249,0,12729.3,5,120,1,12730.5,12730.5,1.17683,
8250,1,12730.7,5,121,1,12731.4,12734.2,0.684119,
8251,1,12730.7,6,121,1,12737.7,12742.7,6.97828,
8252,1,12734.3,6,121,1,12739.6,12742.3,5.26297,
8253,0,12734.4,7,121,1,12738.9,12743,4.51408,
8254,0,12735,8,121,1,12738.1,12746.8,3.18432,
8255,0,12739.9,8,121,1,12740.8,12754.8,0.855312,
8256,1,12740.2,9,122,1,12755.4,12758.7,15.2422,
8257,1,12740.5,10,122,1,12745.8,12747.4,5.33711,
8258,1,12741.2,11,122,1,12741.9,12749,0.766039,
8259,1,12741.9,12,122,1,12744.8,12746.2,2.90072,
8260,1,12744.1,9,122,1,12766.4,12769.7,22.326,
8261,0,12744.3,10,122,1,12744.9,12747.6,0.623567,
8262,1,12746.8,10,122,1,12749.4,12752.3,2.64353,
8263,1,12750,7,122,1,12764.6,12771.2,14.651,
8264,1,12751.3,8,123,1,12752.9,12761,1.64319,
8265,1,12751.5,9,123,1,12752,12755.7,0.42597,
8266,1,12752.8,9,123,1,12757.8,12758.2,4.95412,
8267,0,12753.5,10,123,1,12777.8,12806.5,24.291,
8268,0,12753.6,11,123,1,12756.3,12759,2.73217,
8269,1,12754.3,12,123,1,12764.2,12768.7,9.90013,
8270,1,12757.2,9,123,1,12758.1,12764.1,0.93087,
8271,0,12757.4,10,123,1,12767.8,12773.3,10.3827,
8272,1,12758.8,9,123,1,12769.9,12772.8,11.134,
8273,1,12761.1,8,124,1,12770.6,12778.5,9.52643,
8274,1,12763.2,9,124,1,12763.5,12772.5,0.265765,
8275,0,12764.1,10,124,1,12775.8,12799.6,11.7256,
8276,0,12766.8,10,124,1,12772.2,12775.5,5.42239,
8277,1,12770.2,9,125,1,12780.2,12783.5,9.93221,
8278,1,12770.6,10,125,1,12772.1,12777.1,1.57309,
8279,1,12771,11,125,1,12777.9,12778.2,6.89969,
8280,0,12771.2,12,125,1,12779.5,12788.4,8.27638,
8281,1,12772.4,12,125,1,12775.3,12780.8,2.85524,
8282,1,12777,9,125,1,12793.1,12794.3,16.0759,
8283,1,12779.8,7,125,1,12787.3,12787.5,7.41895,
8284,1,12780.9,7,126,1,12785,12791.6,4.17299,
8285,1,12781.6,8,126,1,12787.7,12795.9,6.09164,
8286,1,12783.7,8,126,1,12785.3,12790.6,1.55022,
8287,1,12785.4,9,126,1,12790,12816.7,4.57568,
8288,1,12785.4,10,126,1,12788.3,12792.6,2.838,
8289,1,12790.1,9,127,1,12796.2,12809,6.05535,
8290,1,12792,8,127,1,12796.1,12808.6,4.1244,
8291,1,12795.5,7,127,1,12798.2,12799.6,2.64353,
8292,1,12795.6,8,127,1,12800.2,12807.4,4.55042,
8293,0,12795.9,8,127,1,12803.9,12827.6,7.99051,
8294,1,12797.3,9,127,1,12797.9,12803.4,0.654615,
8295,1,12802.5,8,128,1,12811.8,12816.5,9.26985,
8296,1,12804.5,8,128,1,12805.5,12806.6,1.07028,
8297,1,12805.8,9,128,1,12805.9,12820.5,0.119704,
8298,1,12805.8,10,128,1,12809.4,12814.6,3.60761,
8299,1,12809.1,6,128,1,12810.8,12811.3,1.7143,
8300,1,12811.7,6,129,1,12813,12820.2,1.33528,
8301,0,12815.5,6,129,1,12822.6,12823.1,7.15256,
8302,1,12815.5,7,129,1,12819.1,12823.3,3.59476,
8303,1,12816.3,8,129,1,12817,12819.9,0.725015,
8304,0,12818.2,7,129,1,12819.1,12825.7,0.903104,
8305,1,12819.3,8,129,1,12822.1,12823.8,2.74158,
8306,1,12822.5,6,130,1,12826,12830.8,3.49599,
8307,1,12822.6,7,130,1,12826,12826.8,3.48409,
8308,1,12824.6,5,130,1,12833.1,12834.7,8.58421,
8309,0,12824.8,6,130,1,12834,12835.9,9.18171,
8310,1,12824.9,7,130,1,12830.6,12844.3,5.69928,
8311,1,12830.8,5,131,1,12838.3,12842.6,7.506,
8312,1,12834,5,131,1,12840.1,12852.3,6.0739,
8313,1,12836.1,4,131,1,12837.6,12839.8,1.47657,
8314,0,12837.4,5,131,1,12859.4,12861.4,22.0357,
8315,1,12843.6,4,132,1,12853.6,12859.7,9.98806,
8316,1,12844.8,4,132,1,12848.1,12849,3.24927,
8317,1,12845.2,5,132,1,12847.1,12852.4,1.8789,
8318,0,12845.8,6,132,1,12846.7,12851.8,0.921957,
8319,1,12846.5,7,132,1,12852.4,12857.2,5.88843,
8320,0,12846.6,8,132,1,12847.9,12850.9,1.3781,
8321,1,12847.3,9,132,1,12886.2,12886.3,38.8346,
8322,1,12848.2,10,132,1,12859.4,12866.4,11.1982,
8323,1,12849.8,10,132,1,12856.9,12859.5,7.05425,
8324,0,12852.3,8,133,1,12862.3,12864.5,9.94611,
8325,1,12853.1,8,133,1,12856.6,12861.1,3.52843,
8326,1,12855.5,9,133,1,12885.5,12892,29.9543,
8327,1,12855.8,10,133,1,12871.1,12884.1,15.3788,
8328,1,12856,11,133,1,12858.5,12858.6,2.49559,
8329,1,12858.6,11,133,1,12864.7,12868.6,6.12542,
8330,1,12861.5,7,134,1,12863.9,12865.5,2.42986,
8331,1,12861.6,8,134,1,12863.1,12876.1,1.54292,
8332,1,12861.6,9,134,1,12868.9,12871.6,7.27393,
8333,1,12867.3,7,134,1,12871.6,12890.9,4.29967,
8334,1,12867.5,8,134,1,12868,12871.8,0.529701,
8335,1,12867.9,9,134,1,12869.3,12882.1,1.38976,
8336,1,12868.2,10,134,1,12872.2,12873.5,4.0559,
8337,1,12870.4,10,135,1,12870.9,12875.7,0.462393,
8338,0,12871,11,135,1,12872.6,12880.9,1.60177,
8339,1,12872,10,135,1,12880.2,12888.2,8.1814,
8340,1,12872.3,11,135,1,12878.5,12894.4,6.15654,
8341,0,12874.3,11,135,1,12880.1,12881.4,5.79177,
8342,1,12874.5,12,135,1,12883.4,12893,8.92826,
8343,1,12875.7,13,135,1,12887.1,12891.6,11.4254,
8344,1,12876.8,12,135,1,12877.7,12882.4,0.906475,
8345,0,12877.7,13,135,1,12893.7,12896.8,16.0586,
8346,0,12878.1,14,135,1,12888.7,12898.1,10.6108,
8347,1,12878.6,15,135,1,12883.6,12886.2,4.99367,
8348,0,12880.2,16,136,1,12918.5,12920.2,38.2428,
8349,1,12880.2,17,136,1,12880.6,12884.4,0.383184,
8350,1,12881,17,136,1,12887.4,12898.1,6.42254,
8351,1,12881.8,17,136,1,12886.2,12889,4.3109,
8352,1,12882,18,136,1,12884.3,12885.5,2.30443,
8353,0,12884.9,15,136,1,12893.9,12910.6,9.08015,
8354,1,12885.8,15,136,1,12901.1,12910.1,15.3082,
8355,1,12888.2,13,136,1,12893.2,12893.3,5.00659,
8356,1,12888.4,14,136,1,12895.5,12900.9,7.03677,
8357,1,12889.9,14,136,1,12891.2,12896.9,1.29819,
8358,1,12891.1,14,137,1,12899.7,12906.3,8.68093,
8359,1,12891.1,15,137,1,12900.9,12911,9.80929,
8360,0,12892.3,14,137,1,12915.5,12919.7,23.2184,
8361,1,12897.2,10,137,1,12901.3,12914.4,4.14751,
8362,0,12898.7,9,137,1,12912.6,12918.9,13.8658,
8363,0,12899.6,10,137,1,12914.4,12929.6,14.8242,
8364,1,12902.4,10,138,1,12908.9,12912.4,6.53866,
8365,1,12902.9,11,138,1,12911,12911.9,8.04569,
8366,1,12905,12,138,1,12918.7,12933.9,13.6656,
8367,1,12910.5,11,139,1,12930.9,12954.9,20.3932,
8368,1,12911.2,10,139,1,12918.7,12922.5,7.52667,
8369,1,12913.5,9,139,1,12936.5,12941.9,22.9726,
8370,0,12913.8,10,139,1,12913.8,12916.1,0.0515839,
8371,1,12914,11,139,1,12917.5,12920.7,3.45132,
8372,0,12920.7,6,140,1,12928.8,12935.5,8.07759,
8373,1,12924.2,6,140,1,12930.9,12933.2,6.70153,
8374,0,12924.6,7,140,1,12929.8,12935.5,5.23138,
8375,1,12925.3,8,140,1,12931,12937.4,5.68684,
8376,0,12929.1,9,140,1,12963,12963.9,33.9062,
8377,1,12929.9,9,140,1,12933.5,12942.2,3.60761,
8378,0,12930.5,10,141,1,12951.5,12952.9,21.0026,
8379,1,12933.3,10,141,1,12938.5,12953.3,5.1484,
8380,1,12933.7,11,141,1,12936.5,12940.9,2.85524,
8381,1,12933.8,12,141,1,12934.8,12939.6,1.00373,
8382,1,12934,12,141,1,12936.8,12937.3,2.838,
8383,1,12934.3,13,141,1,12960.4,12961.3,26.1009,
8384,1,12936,12,141,1,12941.2,12942.7,5.1194,
8385,1,12938.2,11,141,1,12956.3,12957,18.0676,
8386,1,12939.8,11,141,1,12942.8,12947.6,3.06732,
8387,1,12939.9,12,141,1,12945.6,12951.6,5.71503,
8388,1,12941,12,142,1,12943.7,12958.5,2.7719,
8389,1,12942,12,142,1,12944.8,12946.8,2.80954,
8390,0,12944.1,11,142,1,12945.3,12945.5,1.19431,
8391,1,12945.1,12,142,1,12959.6,12973.8,14.581,
8392,0,12946.9,11,142,1,12948.2,12950.5,1.32726,
8393,1,12947,12,142,1,12949.2,12952.1,2.14985,
8394,1,12952,10,143,1,12957.4,12965.6,5.42521,
8395,1,12952.8,10,143,1,12953.2,12966.2,0.410738,
8396,1,12960.2,6,0,2,12961.6,12962.6,1.38158,
8397,1,12960.6,7,0,2,12960.8,12966.1,0.2074,
8398,1,12961.6,7,0,2,12963,12976.9,1.33528,
8399,1,12962.1,8,0,2,12962.3,12964.7,0.22087,
8400,1,12962.8,8,0,2,12962.9,12970.2,0.0120567,
8401,1,12963.6,9,0,2,12967.8,12981,4.23961,
8402,1,12963.9,10,0,2,12964.8,12965.8,0.952973,
8403,1,12965.4,9,0,2,12966.1,12969,0.731262,
8404,1,12966.2,7,0,2,12967.8,13002.2,1.63493,
8405,1,12970.4,5,1,2,12984.9,12994.8,14.5189,
8406,1,12970.9,6,1,2,12981.6,12981.7,10.7575,
8407,1,12971.9,7,1,2,12984.9,12998.2,12.9282,
8408,0,12974.6,7,1,2,12977.5,12995.5,2.85933,
8409,0,12975,8,1,2,12978.1,12978.7,3.11905,
8410,0,12975,9,1,2,12980.4,12988.6,5.35291,
8411,0,12975.9,10,1,2,12993.7,13008.2,17.7196,
8412,1,12976.7,11,1,2,12982.5,12985.2,5.74568,
8413,1,12978.5,11,1,2,12992.3,12994.8,13.7643,
8414,0,12979,11,1,2,12989.7,13000.6,10.7021,
8415,1,12987.9,9,2,2,12988.6,13022.8,0.725015,
8416,1,12988.9,9,2,2,12998.8,13014.4,9.93221,
8417,0,12990.8,10,3,2,12996.6,12999.1,5.7742,
8418,1,12993.4,11,3,2,12995.2,13022.7,1.80384,
8419,1,12994,12,3,2,13015.3,13021.2,21.3357,
8420,1,12994.7,13,3,2,13013.7,13023.8,19.0082,
8421,0,12996.6,11,3,2,12998.3,13001.5,1.72119,
8422,1,12998.9,11,3,2,13005.3,13014.5,6.33819,
8423,1,12999.8,11,3,2,13000.2,13008.2,0.324669,
8424,0,13001.4,11,4,2,13003.6,13022.6,2.11305,
8425,1,13001.8,11,4,2,13017.1,13020,15.3788,
8426,1,13003.8,11,4,2,13005.4,13007.1,1.58908,
8427,1,13004.1,12,4,2,13004.6,13005.1,0.483514,
8428,1,13004.5,13,4,2,13015.1,13017.8,10.5705,
